title,url,time_added,tags,status
Compose to a Vertical Rhythm,http://24ways.org/2006/compose-to-a-vertical-rhythm/,1407757755,webdesign,archive
James Shore: The Art of Agile,http://www.jamesshore.com/Presentations/Beyond%20Story%20Cards.html,1452159586,agile|business analyse,archive
The new user story backlog is a map,http://www.agileproductdesign.com/blog/the_new_backlog.html,1407757783,agile,archive
960 Grid System,http://sonspring.com/journal/960-grid-system,1407757565,webdesign,archive
The (Very) Early Years,http://computershopper.com/feature/apple-computer-the-very-early-years/(page)/1,1407757631,,archive
http://ilovetypography.com/2009/08/07/the-font-as-service/,http://ilovetypography.com/2009/08/07/the-font-as-service/,1412248118,web,archive
"Requirements considered harmful, why using requirements in Agile software d",http://www.agileproductdesign.com/blog/requirements_considered_harmful.html,1452679368,agile|business analyse,archive
Validated learning about customers,http://www.startuplessonslearned.com/2009/04/validated-learning-about-customers.html,1572438880,startup,archive
An Introduction to Feature-Driven Development,http://agile.dzone.com/articles/introduction-feature-driven,1407757765,agile,archive
Tim Brown urges designers to think big - YouTube,https://www.youtube.com/watch?v=UAinLaT42xY,1471528415,design thinking,archive
Make Your Mockup in Markup,http://24ways.org/2009/make-your-mockup-in-markup,1412256330,webdesign,archive
Stilstaan in het hier en nu. Interview met Anne Speckens,http://www.simplifylife.nl/overview.php?cid=569,1407757603,,archive
http://www.motherjones.com/politics/2010/02/remy-hair-extensions-india,http://www.motherjones.com/politics/2010/02/remy-hair-extensions-india,1431952321,,archive
Responsive Web Design,http://www.alistapart.com/articles/responsive-web-design/,1407757578,webdesign,archive
http://www.infoq.com/news/2007/12/multiple-projects-one-agile-team,http://www.infoq.com/news/2007/12/multiple-projects-one-agile-team,1428594371,agile,archive
The 37signals Planning Philosophy Mistake,http://www.thesambarnes.com/web-project-planning/the-37signals-planning-philosophy-mistake/,1407757790,,archive
http://gizmodo.com/5612630/the-secret-histories-of-those-ing-computer-symbols,http://gizmodo.com/5612630/the-secret-histories-of-those-ing-computer-symbols,1408747175,,archive
How to Break Into a Mac (and Prevent It from Happening to You),http://lifehacker.com/5681710/how-to-break-into-a-mac-and-prevent-it-from-happening-to-you,1407757575,security,archive
"INVEST in Good Stories, and SMART Tasks – XP123",http://xp123.com/articles/invest-in-good-stories-and-smart-tasks/,1452159549,agile|business analyse,archive
Old Favourite: Feature Injection User Stories on a Business Value Theme | a,http://antonymarcano.com/blog/2011/03/fi_stories/,1450796009,,archive
http://simplebits.com/notebook/2004/08/23/anatomy/,http://simplebits.com/notebook/2004/08/23/anatomy/,1412248199,webdesign,archive
welke vorm past bij jouw dienst?,http://www.frankwatching.com/archive/2011/05/17/4-keer-inloggen-welke-vorm-past-bij-jouw-dienst/,1407757643,idm,archive
http://tynerblain.com/blog/2006/06/14/writing-atomic-requirements/,http://tynerblain.com/blog/2006/06/14/writing-atomic-requirements/,1417729954,business analyse,archive
The Future of Work,http://learnstreaming.com/the-future-of-work/,1407757653,werk,archive
How secure is HTTPS today? How often is it attacked?,https://www.eff.org/deeplinks/2011/10/how-secure-https-today,1407757544,security,archive
"Goodbye Google Fonts, hello @font-your-face!",http://www.bariswanschers.com/blog/goodbye-google-fonts-hello-font-your-face,1407757622,webdesign,archive
The Web OS is Already Here…,http://www.lukew.com/ff/entry.asp?1441,1407757602,webdesign,archive
"The Occupy movements are the realists, not Europe's ruling elites",http://www.guardian.co.uk/commentisfree/2011/nov/15/occupy-realists-europe-ruling-elites?CMP=twt_gu,1407757554,politiek,archive
W3C schetst contouren voor privacystandaarden,http://tweakers.net/nieuws/78097/w3c-schetst-contouren-voor-privacystandaarden.html,1407757545,privacy,archive
Hoe laat verwerk je je inboxen?,http://lifehacking.nl/algemeen/hoe-laat-verwerk-je-je-inboxen/?utm_source=rss&utm_medium=rss&utm_campaign=hoe-laat-verwerk-je-je-inboxen,1407757546,,archive
Tweetbot dé Twitter app tegen information overload,http://lifehacking.nl/web20/tweetbot-de-twitter-app-tegen-information-overload/?utm_source=rss&utm_medium=rss&utm_campaign=tweetbot-de-twitter-app-tegen-information-overload,1407757547,,archive
"Habermas, the Last European: A Philosopher's Mission to Save the EU","http://www.spiegel.de/international/europe/0,1518,799237,00.html",1407757555,politiek,archive
Getting Started with Sass,http://www.alistapart.com/articles/getting-started-with-sass/,1407757574,webdesign,archive
Ervaringen met mijn sta-werkplek,http://lifehacking.nl/kantoor-tips/ervaringen-met-mijn-sta-werkplek/?utm_source=rss&utm_medium=rss&utm_campaign=ervaringen-met-mijn-sta-werkplek,1407757572,werk,archive
Uitpakparty: Car2Go,http://www.bright.nl/uitpakparty-car2go,1407757548,,archive
Taken beheren met Doit.im,http://lifehacking.nl/web20/taken-beheren-met-doit-im/?utm_source=rss&utm_medium=rss&utm_campaign=taken-beheren-met-doit-im,1407757549,,archive
What I Learned About the Web in 2011,http://www.alistapart.com/articles/what-i-learned-about-the-web-in-2011/,1407757551,webdesign,archive
Agile Business Rules,http://www.infoq.com/articles/Agile-Business-Rules-Taylor,1407757787,agile|business analyse,archive
Ordening in de chaos die e-health heet,http://www.frankwatching.com/archive/2011/12/16/ordening-in-de-chaos-die-e-health-heet/,1412246903,health,archive
What Android Apps Should Look like?,http://www.androiduipatterns.com/2011/12/how-should-android-apps-look-like_16.html,1407757559,mobile,archive
How To Build a Modern Website in 2011,http://blog.tommilway.com/post/14322949339/how-to-build-a-modern-website-in-2011,1412246875,webdesign,archive
Don Tapscott,http://blogs.reuters.com/dontapscott/2011/12/16/20-big-ideas-for-2012/,1407757557,,archive
The output element,http://html5doctor.com/the-output-element/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+html5doctor+%28HTML5doctor%29,1407757550,webdesign,archive
The contenteditable attribute,http://feedproxy.google.com/~r/html5doctor/~3/WS71Exa_pCk/,1407757573,webdesign,archive
http://www.informit.com/articles/article.aspx?p=1829417,http://www.informit.com/articles/article.aspx?p=1829417,1423231410,,archive
"Physicians rejoice, native MacPractice iPad electronic medical record app f",http://www.imedicalapps.com/2012/01/physicians-macpractice-ipad-electronic-medical-record-app/,1407757566,zorg,archive
The Age of Big Data,http://www.nytimes.com/2012/02/12/sunday-review/big-datas-impact-in-the-world.html?_r=1&pagewanted=all,1407757591,,archive
The Vendor Prefix Predicament: ALA’s Eric Meyer Interviews Tantek Çelik,http://www.alistapart.com/articles/the-vendor-prefix-predicament-alas-eric-meyer-interviews-tantek-celik/,1407757552,webdesign,archive
Future-Ready Content,http://www.alistapart.com/articles/future-ready-content/,1407757563,webdesign,archive
Facebook and Others Aim to Make the Mobile Web a Competitive App Platform,http://www.webmonkey.com/2012/02/facebook-and-others-aim-to-make-the-mobile-web-a-competitive-app-platform/,1407757562,mobile|webdesign,archive
how social networks can solve the healthcare crisis,http://www.guardian.co.uk/technology/2012/mar/04/bright-idea-engelen-healthcare-network,1407757564,zorg,archive
WE'RE BLOWN AWAY: This Startup Could Literally Change The Entire Software I,http://www.businessinsider.com/were-blown-away-this-startup-could-literally-change-the-entire-software-industry-2012-3,1407757567,,archive
Design the New Business - English subtitles,http://vimeo.com/31678404,1407757584,,archive
Tijd voor de Pomodoro ‘tijd benuttings techniek’!,http://lifehacking.nl/algemeen/tijd-voor-de-pomodoro-techniek/?utm_source=rss&utm_medium=rss&utm_campaign=tijd-voor-de-pomodoro-techniek,1407757571,,archive
For a Future-Friendly Web,http://www.alistapart.com/articles/for-a-future-friendly-web/,1407757569,webdesign,archive
The Best Browser is the One You Have with You,http://www.alistapart.com/articles/the-best-browser-is-the-one-you-have-with-you/,1407757570,webdesign,archive
The NSA Is Building the Country’s Biggest Spy Center (Watch What You Say),http://www.wired.com/threatlevel/2012/03/ff_nsadatacenter/all/1,1407757659,privacy|security,archive
Using Modernizr to detect HTML5 features and provide fallbacks,http://feedproxy.google.com/~r/html5doctor/~3/XZH75YAjx2Q/,1407757577,webdesign,archive
The shocking toll of hardware and software fragmentation on Android develop,http://thenextweb.com/mobile/2012/03/30/the-shocking-toll-of-hardware-and-software-fragmentation-on-android-development/,1407757576,mobile,archive
It’s not apps but browser in future,http://www.digitalmarket.asia/2012/04/its-not-apps-but-browser-in-future/,1407757583,mobile|webdesign,archive
Mijn wachtwoord is ‘geheim’. En het jouwe?,http://www.frankwatching.com/archive/2012/04/05/mijn-wachtwoord-is-geheim-en-het-jouwe/,1407757642,idm|security,archive
Dive into Responsive Prototyping with Foundation,http://www.alistapart.com/articles/dive-into-responsive-prototyping-with-foundation/,1407757579,webdesign,archive
Joris Luyendijk: Het complot van onkunde,http://www.nrcnext.nl/columnisten/2012/04/12/het-complot-van-onkunde/,1407757581,economics,archive
Let’s Talk about Semantics,http://feedproxy.google.com/~r/html5doctor/~3/qCM8BfRa83Y/,1407757582,webdesign,archive
http://www.wired.com/threatlevel/2012/05/google-wifi-fcc-investigation/,http://www.wired.com/threatlevel/2012/05/google-wifi-fcc-investigation/,1407783652,privacy,archive
Vergaderen? Alleen als er minder gepraat wordt!,http://lifehacking.nl/algemeen/zwijgen-is-goud/?utm_source=rss&utm_medium=rss&utm_campaign=zwijgen-is-goud,1407757585,werk,archive
KanbanFlow: online takenmanager met goede Scrum-mogelijkheden,http://lifehacking.nl/web20/kanbanflow-online-takenmanager-met-goede-scrum-mogelijkheden/?utm_source=rss&utm_medium=rss&utm_campaign=kanbanflow-online-takenmanager-met-goede-scrum-mogelijkheden,1407757588,agile,archive
A separate mobile website? No forking way!,http://www.netmagazine.com/opinions/separate-mobile-website-no-forking-way,1407757586,webdesign,archive
Maak jouw website tablet-friendly: 7 tips,http://www.jungleminds.nl/blog-en-boeken/blog/artikel/maak-jouw-website-tablet-friendly-7-tips/,1407757621,webdesign,archive
The Problems with Estimating Business Value,http://www.mountaingoatsoftware.com/blog/the-problems-with-estimating-business-value,1446196063,,archive
Achtergrond: Smart sourcing verovert de wereld,http://www.emerce.nl/nieuws/smart-sourcing-verovert-wereld,1407757594,,archive
Joris Luyendijk: Het beursgangenkartel,http://www.nrcnext.nl/columnisten/2012/05/24/het-beursgangenkartel/,1407757589,economics,archive
Maak van je droom een project,http://lifehacking.nl/algemeen/maak-van-je-droom-een-project/?utm_source=rss&utm_medium=rss&utm_campaign=maak-van-je-droom-een-project,1407757590,,archive
"Get over it, haters – apps really are the future, says Wired publisher",http://paidcontent.org/2012/05/25/get-over-it-haters-apps-really-are-the-future-says-wired-publisher/,1407757595,mobile,archive
Design Process In The Responsive Age,http://uxdesign.smashingmagazine.com/2012/05/30/design-process-responsive-age/,1407757604,webdesign,archive
Lifehacking in de praktijk deel 1; slimmer leven,http://lifehacking.nl/algemeen/lifehacking-in-de-praktijk-deel-1-slimmer-leven/?utm_source=rss&utm_medium=rss&utm_campaign=lifehacking-in-de-praktijk-deel-1-slimmer-leven,1407757597,,archive
"HTML5 Slow Adoption Due to Cost, Fragmentation","http://www.tomsguide.com/us/HTML5-Fragmentation-Chrome-iOS-Android,news-15416.html",1407757592,webdesign,archive
Presenteren zónder bulletpoints,http://lifehacking.nl/algemeen/presenteren-zonder-bulletpoints/?utm_source=rss&utm_medium=rss&utm_campaign=presenteren-zonder-bulletpoints,1407757593,,archive
http://www.mountaingoatsoftware.com/articles/agile-teamwork,http://www.mountaingoatsoftware.com/articles/agile-teamwork,1424263827,agile,archive
Schippers wil digitaal inzagerecht medisch dossier voor patiënten,http://www.mednet.nl/nieuws/id6195-schippers-wil-digitaal-inzagerecht-medisch-dossier-voor-patienten.html?utm_source=twitterfeed&utm_medium=twitter,1407757596,zorg,archive
A Stage Master Offers Lessons In Making Your Speeches TED-Worthy,http://www.fastcodesign.com/1669915/a-stage-master-offers-lessons-in-making-your-speeches-ted-worthy,1407757601,,archive
10 Steps To Designing An Amazing Infographic,http://www.fastcodesign.com/1670019/10-steps-to-designing-an-amazing-infographic,1407757600,,archive
Medische apps,http://medischcontact.artsennet.nl/Nieuws-26/archief-6/Tijdschriftartikel/116563/Het-Wilde-Westen-van-de-apps.htm,1407757598,zorg,archive
A suit for your product owner | Xebia Blog,http://blog.xebia.com/2012/06/12/a-suit-for-your-product-owner/,1445349256,,archive
"To Connect With Consumers, Ditch The Focus Groups. Try Acting Instead",http://www.fastcodesign.com/1670049/to-connect-with-consumers-ditch-the-focus-groups-try-acting-instead,1407757599,business analyse,archive
Fluid Type,http://trentwalton.com/2012/06/19/fluid-type/,1407757756,webdesign,archive
This Is How God Sees Your Interior Decorating,http://www.fastcodesign.com/1670100/this-is-how-god-sees-your-interior-decorating,1407757609,,archive
Mobile Is Where The Growth Is,http://www.avc.com/a_vc/2012/07/mobile-is-where-the-growth-is.html,1407757607,mobile|webdesign,archive
Travel Hacks #4: Inpaktips,http://lifehacking.nl/algemeen/travel-hacks-4-inpaktips/?utm_source=rss&utm_medium=rss&utm_campaign=travel-hacks-4-inpaktips,1407757608,,archive
Hot in web standards: June 2012,http://www.netmagazine.com/features/hot-web-standards-june-2012,1407757610,webdesign,archive
Internet blog,http://www.bbc.co.uk/blogs/bbcinternet/2012/07/olympics_design.html,1407757611,webdesign,archive
Tech hotshots: The rise of the IT business analyst,http://m.computerworld.com/s/article/9228471/Tech_hotshots_The_rise_of_the_IT_business_analyst?taxonomyId=9,1407757612,business analyse,archive
"Client/Agency Engagement is F*cked, Waterfall UX Design is a Symptom",http://www.disambiguity.com/clientagency-engagement-is-fcked-waterfall-ux-design-is-a-symptom/comment-page-1/#comment-282625,1407757613,agile|webdesign,archive
A Style Guide Guide,http://www.elyseholladay.com/2012/07/16/style-guide-guide.html,1407757615,webdesign,archive
Web Native Design,http://vimeo.com/46124930,1407757614,webdesign,archive
OS X 10.8 Mountain Lion,http://arstechnica.com/apple/2012/07/os-x-10-8/,1407757620,,archive
Maak een Mountain Lion Rescue Stick,http://www.onemorething.nl/2012/07/maak-zelf-een-mountain-lion-rescue-stick/,1407757616,,archive
http://www.fastcompany.com/28121/they-write-right-stuff,http://www.fastcompany.com/28121/they-write-right-stuff,1425397671,,archive
The Agile Fluency Model,https://martinfowler.com/articles/agileFluency.html,1658760534,agile,unread
Design Tip: Never Use Black,http://ianstormtaylor.com/design-tip-never-use-black/,1407757754,webdesign,archive
"Customer Intelligence, Privacy, and the ""Creepy Factor""",http://blogs.hbr.org/cs/2012/08/customer_intelligence_privacy.html,1407757618,privacy,archive
The Move from Systems of Record to Systems of Engagement,http://www.forbes.com/sites/joshbersin/2012/08/16/the-move-from-systems-of-record-to-systems-of-engagement/#4c50e3950c48,1485361716,,archive
https://www.theatlantic.com/magazine/archive/1945/07/as-we-may-think/303881/,https://www.theatlantic.com/magazine/archive/1945/07/as-we-may-think/303881/,1502027464,,archive
Caring for Your Introvert,http://www.theatlantic.com/magazine/archive/2003/03/caring-for-your-introvert/302696/,1407757682,werk,archive
Privacy by design: a framework for design in the age of big data,http://blog.vint.sogeti.com/?p=4986,1407757619,privacy,archive
Why No More 9/11s?,http://www.slate.com/articles/news_and_politics/chatterbox/2009/03/why_no_more_911s.html,1407757775,politiek,archive
De Amerikaanse cloud in op basis van Safe Harbor: vergeet het maar,http://blog.iusmentis.com/2012/09/12/de-amerikaanse-cloud-in-op-basis-van-safe-harbor-vergeet-het-maar/,1407757623,privacy,archive
Full Analysis of Flame's Command & Control servers,https://www.securelist.com/en/blog/750/Full_Analysis_of_Flame_s_Command_Control_servers,1407757624,security,archive
"Behold, The Very First Documentary Shot With Google Goggles",http://www.fastcodesign.com/1670793/behold-the-very-first-documentary-shot-with-google-goggles,1407757627,,archive
Infographic: How Many Aliens Are There In Our Galaxy?,http://www.fastcodesign.com/1670795/infographic-how-many-aliens-are-there-in-our-galaxy,1407757626,,archive
Lessons For Building A Tablet Magazine That's Actually Worth Using,http://www.fastcodesign.com/1670827/lessons-for-building-a-tablet-magazine-thats-actually-worth-using,1407757629,webdesign,archive
Agile and the Definition of Quality,http://secretsofconsulting.blogspot.nl/2012/09/agile-and-definition-of-quality.html,1407757628,agile,archive
Infominderen van Clay Johnson – Recensie,http://lifehacking.nl/algemeen/infominderen-van-clay-johnson-recensie/?utm_source=rss&utm_medium=rss&utm_campaign=infominderen-van-clay-johnson-recensie,1407757634,,archive
Online passwords: keep it complicated,http://www.guardian.co.uk/technology/2012/oct/05/online-security-passwords-tricks-hacking?CMP=twt_gu,1407757633,idm|security,archive
Responsive Comping: Obtaining Signoff without Mockups,http://www.alistapart.com/articles/responsive-comping-obtaining-signoff-with-mockups/,1407757636,webdesign,archive
Breaking News,http://www.nieman.harvard.edu/reports/article/102798/Breaking-News.aspx,1407757635,,archive
Clay Christensen on the news industry: “We didn’t quite understand…how quic,http://www.niemanlab.org/2012/10/clay-christensen-on-the-news-industry-we-didnt-quite-understand-how-quickly-things-fall-off-the-cliff/,1407757645,,archive
Victor Lamme: Doe het zelf,http://www.nrcnext.nl/columnisten/2012/10/19/doe-het-zelf-2/,1407757641,,archive
IT as Manufacturing,http://atechnologyjobisnoexcuse.com/2012/10/cult-of-the-product/,1407757767,,archive
Rio 2016's Olympic Typeface Is Drawn From The City’s Famous Icons,http://www.fastcodesign.com/1671043/rio-2016s-olympic-typeface-is-drawn-from-the-citys-famous-icons,1407757654,,archive
Microsoft Surface RT,http://www.wired.com/reviews/2012/10/microsoft-surface/all/,1407757637,,archive
Too much detail?,http://pragmaticall.nl/wordpress/?p=106,1407757639,business analyse,archive
Wat we van een nieuwe krant willen,http://pfauth.com/journalistiek/manifest-wat-we-van-een-nieuwe-krant-willen/,1407757640,,archive
What’s the Value of Collaborative Consumption?,http://designmind.frogdesign.com/articles/radical-openness/what-s-the-value-of-collaborative-consumption.html,1407757646,economics,archive
Mobile Design Details: Hide/Show Passwords,http://www.lukew.com/ff/entry.asp?1653&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+FunctioningForm+%28LukeW+Ideation+%2B+Design%29,1407757647,security|webdesign,archive
Joris Luyendijk: Financieel interbellum,http://www.nrcnext.nl/columnisten/2012/11/08/financieel-interbellum/,1407757651,economics,archive
Video: How To Take Amazing Photos In Outerspace,http://www.fastcodesign.com/1671204/video-how-to-take-amazing-photos-in-outerspace,1407757655,,archive
De open deuren van DigiNotar,http://www.security.nl/artikel/43868/1/De_open_deuren_van_DigiNotar.html?utm_source=rssfeed&utm_medium=rss&utm_campaign=rssfeed,1407757649,idm|security,archive
What is Adaptability?,http://www.managementexchange.com/blog/what-adaptability,1407757648,,archive
Onderzoekers noemen Dropbox behoorlijk veilig,http://www.security.nl/artikel/43880/1/Onderzoekers_noemen_Dropbox_behoorlijk_veilig.html?utm_source=rssfeed&utm_medium=rss&utm_campaign=rssfeed,1407757656,privacy,archive
Petraeus Case Raises Fears About Privacy in Digital Era,http://www.nytimes.com/2012/11/14/us/david-petraeus-case-raises-concerns-about-americans-privacy.html?smid=tw-nytimes,1407757650,privacy,archive
Hammer time,http://stuffandnonsense.co.uk/blog/about/hammer-time,1407757668,webdesign,archive
Waarom ging DigiNotar fout?,http://www.security.nl/artikel/43962/1/_Waarom_ging_DigiNotar_fout%3F.html?utm_source=rssfeed&utm_medium=rss&utm_campaign=rssfeed,1407757657,idm|security,archive
Seven Ways Organizations Can Survive Until 2100,http://petervan.wordpress.com/2012/11/17/seven-ways-organizations-can-survive-until-2100/,1407757652,,archive
Strengere beveiligingsmethode EPD blijft uit,http://webwereld.nl/nieuws/112620/strengere-beveiligingsmethode-epd-blijft-uit.html,1407757658,security|zorg,archive
5 Trends That Will Shape Digital Services In 2013,http://www.fastcodesign.com/1671418/5-trends-that-will-shape-digital-services-in-2013,1407757661,webdesign,archive
"Oh, oh Den Haag toch… Antwoorden op Kamervragen cookiewet",http://www.isptoday.nl/opinie/oh-oh-den-haag-toch...-antwoorden-op-kamervragen-cookiewet,1407757670,,archive
Nine Ways to Improve User Experience in Mobile Design,http://css-tricks.com/nine-ways-to-improve-user-experience-in-mobile-design/,1407757664,webdesign,archive
Privacy by Inituitive Icons,http://blog.vint.sogeti.com/?p=6103,1407757663,privacy,archive
"20 Tech Trends That Will Define 2013, Selected By Frog",http://www.fastcodesign.com/1671397/20-tech-trends-that-will-define-2013-selected-by-frog,1407757660,webdesign,archive
'Wij media zijn de macht. En we moeten elkaar controleren',http://www.volkskrant.nl/vk/nl/3184/opinie/article/detail/3364080/2012/12/15/Wij-media-zijn-de-macht-En-we-moeten-elkaar-controleren.dhtml,1407757662,politiek,archive
Vexing Viewports,http://www.alistapart.com/articles/vexing-viewports/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+alistapart%2Fmain+A+List+Apart,1407757667,webdesign,archive
The year responsive design starts to get weird » Nieman Journalism Lab,http://www.niemanlab.org/2012/12/the-year-responsive-design-starts-to-get-weird/,1407757665,webdesign,archive
Doing the two-step until the end of time,http://blog.agilebits.com/2012/12/20/doing-the-two-step-until-the-end-of-time/,1407757666,idm,archive
5 Trends In HTML5 In 2012,http://readwrite.com/2012/12/26/5-trends-in-html5-in-2012,1407757669,webdesign,archive
"Sure, Big Data Is Great. But So Is Intuition.",http://www.nytimes.com/2012/12/30/technology/big-data-is-great-but-dont-forget-intuition.html?smid=tw-share&_r=0,1407757671,,archive
Traditionele vs. Sociale logins: wat kiest de gebruiker?,http://www.jungleminds.nl/blog-en-boeken/blog/artikel/traditionele-vs-sociale-logins-wat-kiest-de-gebruiker/,1407757672,idm,archive
Shoot to sell: 18 online fotografie principes,http://www.jungleminds.nl/blog-en-boeken/blog/artikel/shoot-to-sell-18-online-fotografie-principes/,1407757673,webdesign,archive
2013: The year of the Internet of Things,http://www.technologyreview.com/view/509546/2013-the-year-of-the-internet-of-things//,1407757677,,archive
Surveillance works! Let's have more of it.,http://blog.cryptographyengineering.com/2013/01/ubiquitous-surveillance-works-lets-have.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+AFewThoughtsOnCryptographicEngineering+%28A+Few+Thoughts+on+Cryptographic+Engineering%29,1407757675,privacy,archive
Flexible Foundations,http://trentwalton.com/2013/01/07/flexible-foundations/,1407757674,webdesign,archive
The Influencer checklist – John Stepper's Blog,http://johnstepper.com/2013/01/19/the-influencer-checklist/,1431377438,,archive
'Wet van Moore zal wachtwoord niet afmaken',https://www.security.nl/artikel/44796/1/%27Wet_van_Moore_zal_wachtwoord_niet_afmaken%27.html?utm_source=rssfeed&utm_medium=rss&utm_campaign=rssfeed,1407757684,idm,archive
Airbnb And The Unstoppable Rise Of The Share Economy,http://www.forbes.com/sites/tomiogeron/2013/01/23/airbnb-and-the-unstoppable-rise-of-the-share-economy/?utm_source=dlvr.it&utm_medium=twitter,1407757676,economics,archive
What We Learned in 2012,http://alistapart.com/article/what-we-learned-in-2012#When:16:44:16Z,1407757681,webdesign,archive
http://timkadlec.com/2013/01/setting-a-performance-budget/,http://timkadlec.com/2013/01/setting-a-performance-budget/,1421796145,webdesign,archive
Wetsvoorstel cliëntenrechten,https://www.nictiz.nl/page/Wetsvoorstel-clientenrechten,1407757678,zorg,archive
"Digitale disruptie, vroeg of laat ontkomt geen bedrijfstak er aan",http://www.jungleminds.nl/blog-en-boeken/blog/artikel/digitale-disruptie-vroeg-of-laat-ontkomt-geen-bedrijfstak-er-aan/,1407757680,,archive
http://johnstepper.com/2013/02/02/applying-the-fun-theory-at-work/,http://johnstepper.com/2013/02/02/applying-the-fun-theory-at-work/,1431245998,werk,archive
"Pdf ""Ten-Virtues-For-The-Modern-Age.pdf"" from www.theschooloflife.com",http://www.theschooloflife.com/assets/Uploads/Ten-Virtues-For-The-Modern-Age.pdf,1407757691,,archive
http://www.debatrix.com/nl/2013/02/hoe-je-met-lichaamstaal-meer-succes-hebt-bij-presentaties-en-sollicitatiegesprekken/,http://www.debatrix.com/nl/2013/02/hoe-je-met-lichaamstaal-meer-succes-hebt-bij-presentaties-en-sollicitatiegesprekken/,1412254738,werk,archive
"Siri, Google Now, and the End of Apps",http://www.technologyreview.com/view/510926/siri-google-now-and-the-end-of-apps/,1407757685,,archive
"eHealth = substitutie, maar hoe doet je dat?",http://www.digitalezorggids.nl/blog/ehealth-substitutie-maar-hoe-doet-je-dat,1407757686,zorg,archive
What “Disrupt” Really Means,http://techcrunch.com/2013/02/16/the-truth-about-disruption/,1407757687,,archive
On Innovation and Disruption,http://www.technologyreview.com/fromtheeditor/511411/on-innovation-and-disruption/,1407757689,,archive
5 reasons why mobile health apps fail,http://www.kevinmd.com/blog/2013/02/5-reasons-mobile-health-apps-fail.html,1407757702,zorg,archive
3 Paths Toward A More Creative Life,http://www.fastcodesign.com/1671921/3-paths-toward-a-more-creative-life,1407757690,,archive
How PatientsLikeMe Is Building A Self-Learning Healthcare System,http://www.forbes.com/sites/bruceupbin/2013/03/01/building-a-self-learning-healthcare-system-paul-wicks-of-patientslikeme/,1407757692,zorg,archive
Design is the easy part…,http://www.disambiguity.com/design-is-the-easy-part/,1407757768,,archive
Privacy op het internet zit vol paradoxen,http://www.volkskrant.nl/vk/nl/2694/Tech-Media/article/detail/3405280/2013/03/07/Privacy-op-het-internet-zit-vol-paradoxen.dhtml,1407757693,privacy,archive
http://elabor8.com.au/blog/a-practical-blog-on-how-to-write-scenarios-using-bdd,http://elabor8.com.au/blog/a-practical-blog-on-how-to-write-scenarios-using-bdd,1423235847,agile|bdd|user stories,archive
True To Its Roots: Why Kickstarter Won't Sell,http://www.fastcompany.com/magazine/174/why-kickstarter-wont-sell-or-go-public,1407757696,,archive
De balanceeract van Digidentity,http://www.sprout.nl/346/69375/groeistrategie/de-balanceeract-van-digidentity.html,1407757695,idm,archive
"'Baghdad Bob' and His Ridiculous, True Predictions",http://m.theatlantic.com/international/archive/2013/03/baghdad-bob-and-his-ridiculous-true-predictions/274241/,1407757698,politiek,archive
The DDoS That Almost Broke the Internet,https://blog.cloudflare.com/the-ddos-that-almost-broke-the-internet/,1598867827,internet|security,archive
http://webclusive.com/2013/03/28/fiscale-aspecten-van-crowdfunding-deel-1-donaties-en-anbi-status/#.VSw1MYpUfCQ,http://webclusive.com/2013/03/28/fiscale-aspecten-van-crowdfunding-deel-1-donaties-en-anbi-status/#.VSw1MYpUfCQ,1428960717,,archive
Mobiele zorg mist serviceconcepten,http://www.zorgvisie.nl/ICT/Verdieping/2013/4/Mobiele-zorg-mist-serviceconcepten-1217082W/,1407757697,zorg,archive
http://android.stackexchange.com/questions/43361/what-information-does-stock-android-send-to-google-by-default-and-how-do-i-opt,http://android.stackexchange.com/questions/43361/what-information-does-stock-android-send-to-google-by-default-and-how-do-i-opt,1437256245,privacy,archive
Will Readers Finally Pay For Content? Ctd,http://dish.andrewsullivan.com/2013/04/11/will-readers-finally-pay-for-content-ctd-8/,1407757699,,archive
"Passthoughts, Not Passwords: Authentication Via Brainwaves",http://it.slashdot.org/story/13/04/15/1151247/passthoughts-not-passwords-authentication-via-brainwaves,1407757700,idm,archive
Repurposing Photoshop For The Web,http://www.smashingmagazine.com/2013/04/22/repurposing-photoshop/,1407757701,webdesign,archive
volledige of beperkte inzage?,http://www.digitalezorggids.nl/blog/digitaal-medisch-dossier-volledige-of-beperkte-inzage,1407757705,zorg,archive
"Common Patterns in Styleguides, Boilerplates and Pattern Libraries",http://blog.cloudfour.com/common-patterns/,1407757706,webdesign,archive
Richard Sennett: ‘Samenwerking is een ambacht’,http://www.socialevraagstukken.nl/site/interview/richard-sennett-samenwerking-is-een-ambacht/,1407757730,politiek,archive
https://aralbalkan.com/notes/responsive-pixels/,https://aralbalkan.com/notes/responsive-pixels/,1421442466,,archive
The Alternative is Nothing,http://alistapart.com/column/the-alternative-is-nothing,1407757710,webdesign,archive
"This is, hands down, the scariest part of the NSA revelations",http://blog.foreignpolicy.com/posts/2013/06/10/prism_isn_t_the_scariest_part_of_the_nsa_revelations_phone_metadata?wp_login_redirect=0#.UcxSF6t1vKd.twitter,1407757715,privacy|security,archive
